order_item_id,order_id,product_id,quantity,unit_price,line_amount
11196,5454,122,4,664.63,2658.52
11197,5454,117,2,907.91,1815.82
11198,5455,29,3,298.78,896.34
11199,5455,22,6,947.35,5684.1
11200,5456,46,6,202.72,1216.32
11201,5456,184,2,654.2,1308.4
11202,5456,75,6,252.17,1513.02
11203,5457,23,4,36.06,144.24
11204,5457,110,3,273.22,819.66
11205,5457,12,4,476.61,1906.44
11206,5458,208,2,250.26,500.52
11207,5459,130,1,193.22,193.22
11208,5459,64,4,356.39,1425.56
11209,5459,211,5,29.21,146.05
11210,5460,246,1,164.16,164.16
11211,5461,225,1,5.23,5.23
11212,5461,187,6,271.27,1627.62
11213,5462,124,1,667.15,667.15
11214,5463,52,1,881.38,881.38
11215,5463,142,4,681.81,2727.24
11216,5463,135,3,909.27,2727.81
11217,5464,112,4,229.53,918.12
11218,5464,128,4,514.19,2056.76
11219,5465,81,2,574.03,1148.06
11220,5465,137,1,714.68,714.68
11221,5466,101,2,550.64,1101.28
11222,5467,209,5,54.06,270.3
11223,5467,236,6,362.78,2176.68
11224,5468,60,3,675.63,2026.89
11225,5469,150,2,218.22,436.44
11226,5470,185,1,962.45,962.45
11227,5470,70,1,618.47,618.47
11228,5470,94,4,500.35,2001.4
11229,5471,75,2,252.17,504.34
11230,5471,193,3,864.81,2594.43
11231,5472,247,3,110.61,331.83
11232,5472,201,4,476.63,1906.52
11233,5473,81,2,574.03,1148.06
11234,5473,28,3,932.51,2797.53
11235,5473,165,1,727.87,727.87
11236,5473,175,6,327.66,1965.96
11237,5474,99,6,467.84,2807.04
11238,5474,209,1,54.06,54.06
11239,5474,106,1,369.6,369.6
11240,5474,77,6,579.52,3477.12
11241,5475,14,2,410.96,821.92
11242,5475,38,2,736.58,1473.16
11243,5475,41,2,265.09,530.18
11244,5476,176,3,566.81,1700.43
11245,5476,134,3,619.41,1858.23
11246,5477,2,5,744.48,3722.4
11247,5477,52,4,881.38,3525.52
11248,5478,108,3,660.36,1981.08
11249,5478,66,3,375.26,1125.78
11250,5478,80,2,706.29,1412.58
11251,5479,179,2,85.94,171.88
11252,5479,76,4,455.6,1822.4
11253,5479,54,1,599.67,599.67
11254,5480,70,6,618.47,3710.82
11255,5480,128,4,514.19,2056.76
11256,5480,50,6,244.64,1467.84
11257,5481,175,4,327.66,1310.64
11258,5481,74,4,426.0,1704.0
11259,5482,197,6,509.24,3055.44
11260,5483,204,2,946.56,1893.12
11261,5484,236,4,362.78,1451.12
11262,5485,211,2,29.21,58.42
11263,5486,78,3,809.86,2429.58
11264,5487,244,4,168.53,674.12
11265,5488,140,5,969.35,4846.75
11266,5488,241,2,945.3,1890.6
11267,5489,166,6,637.83,3826.98
11268,5489,20,1,690.18,690.18
11269,5489,35,2,711.85,1423.7
11270,5489,213,1,133.44,133.44
11271,5490,45,4,56.28,225.12
11272,5490,59,6,138.42,830.52
11273,5491,36,6,369.48,2216.88
11274,5492,159,2,959.18,1918.36
11275,5492,250,1,954.4,954.4
11276,5492,197,2,509.24,1018.48
11277,5493,134,3,619.41,1858.23
11278,5493,128,5,514.19,2570.95
11279,5494,179,2,85.94,171.88
11280,9999999,189,1,317.55,317.55
11281,5495,163,4,279.26,1117.04
11282,5496,152,3,318.56,955.68
11283,5496,169,3,673.91,2021.73
11284,5497,19,6,730.69,4384.14
11285,5497,222,6,956.88,5741.28
11286,5498,128,6,514.19,3085.14
11287,5498,72,3,429.11,1287.33
11288,5499,129,5,386.74,1933.7
11289,5500,126,5,960.61,4803.05
11290,5500,13,4,372.41,1489.64
11291,5501,149,2,420.84,841.68
11292,5502,89,2,45.51,91.02
11293,5503,98,5,833.49,4167.45
11294,5504,7,4,89.56,358.24
11295,5504,200,1,729.29,729.29
11296,5504,59,4,138.42,553.68
11297,5505,21,4,246.5,986.0
11298,5505,115,5,970.23,4851.15
11299,5505,99,3,467.84,1403.52
11300,5506,102,1,201.95,201.95
11301,5506,83,4,699.95,2799.8
11302,5507,78,6,809.86,4859.16
11303,5507,88,2,248.98,497.96
11304,5507,106,1,369.6,369.6
11305,5508,242,4,127.78,511.12
11306,5508,158,4,362.46,1449.84
11307,5508,204,3,946.56,2839.68
11308,5508,121,1,740.12,740.12
11309,5509,164,3,736.47,2209.41
11310,5510,158,5,362.46,1812.3
11311,5511,133,5,936.51,4682.55
11312,5511,228,5,458.73,2293.65
11313,5511,189,2,317.55,635.1
11314,5512,174,1,61.59,61.59
11315,5513,81,2,574.03,1148.06
11316,5514,45,3,56.28,168.84
11317,5514,5,3,525.64,1576.92
11318,5514,149,3,420.84,1262.52
11319,5514,74,6,426.0,2556.0
11320,5515,235,3,256.57,769.71
11321,5515,162,3,481.2,1443.6
11322,5515,159,6,959.18,5755.08
11323,5515,74,3,426.0,1278.0
11324,5516,193,2,864.81,1729.62
11325,5516,150,1,218.22,218.22
11326,5516,35,5,711.85,3559.25
11327,5517,131,5,828.42,4142.1
11328,5518,169,5,673.91,3369.55
11329,5519,41,5,265.09,1325.45
11330,5519,86,5,375.3,1876.5
11331,5520,145,2,359.65,719.3
11332,5520,162,6,481.2,2887.2
11333,5521,145,5,359.65,1798.25
11334,5522,125,6,643.37,3860.22
11335,5522,125,3,643.37,1930.11
11336,5523,5,6,525.64,3153.84
11337,5524,51,3,560.14,1680.42
11338,5525,201,3,476.63,1429.89
11339,5525,111,3,201.27,603.81
11340,5525,113,2,593.43,1186.86
11341,9999999,44,1,424.98,424.98
11342,5526,225,3,5.23,15.69
11343,5526,145,5,359.65,1798.25
11344,5527,162,6,481.2,2887.2
11345,5527,123,6,518.58,3111.48
11346,5528,211,4,29.21,116.84
11347,5528,139,2,581.4,1162.8
11348,5528,114,4,876.72,3506.88
11349,5528,53,2,293.58,587.16
11350,5529,138,6,744.83,4468.98
11351,5530,41,4,265.09,1060.36
11352,5530,52,4,881.38,3525.52
11353,5531,51,6,560.14,3360.84
11354,5532,192,4,127.97,511.88
11355,5532,96,6,772.7,4636.2
11356,5533,122,4,664.63,2658.52
11357,5533,46,6,202.72,1216.32
11358,5533,211,1,29.21,29.21
11359,5534,151,3,354.57,1063.71
11360,5534,245,1,645.6,645.6
11361,5534,223,2,653.33,1306.66
11362,5535,191,2,246.92,493.84
11363,5535,250,6,954.4,5726.4
11364,5536,226,6,899.29,5395.74
11365,5537,243,1,64.31,64.31
11366,5538,222,6,956.88,5741.28
11367,5538,133,2,936.51,1873.02
11368,5538,114,4,876.72,3506.88
11369,5538,67,3,709.59,2128.77
11370,5539,191,5,246.92,1234.6
11371,5540,91,4,321.72,1286.88
11372,5541,184,4,654.2,2616.8
11373,5541,63,2,651.88,1303.76
11374,5541,115,2,970.23,1940.46
11375,5542,53,3,293.58,880.74
11376,5543,83,2,699.95,1399.9
11377,5543,143,1,5.78,5.78
11378,5544,223,2,653.33,1306.66
11379,5544,33,1,575.67,575.67
11380,5544,4,4,877.92,3511.68
11381,5545,143,2,5.78,11.56
11382,5545,183,2,583.52,1167.04
11383,5546,71,4,902.9,3611.6
11384,5547,142,2,681.81,1363.62
11385,5547,225,5,5.23,26.15
11386,5548,217,5,298.14,1490.7
11387,5548,205,6,819.55,4917.3
11388,5548,4,3,877.92,2633.76
11389,5548,98,2,833.49,1666.98
11390,5549,14,6,410.96,2465.76
11391,5549,81,4,574.03,2296.12
11392,5550,95,5,784.65,3923.25
11393,5550,165,6,727.87,4367.22
11394,5550,99,6,467.84,2807.04
11395,5551,175,3,327.66,982.98
11396,5551,134,4,619.41,2477.64
11397,5552,19,1,730.69,730.69
11398,5552,228,1,458.73,458.73
11399,5553,2,5,744.48,3722.4
11400,5553,113,1,593.43,593.43
11401,5553,184,5,654.2,3271.0
11402,5554,70,4,618.47,2473.88
11403,5554,160,1,424.28,424.28
11404,5554,148,2,734.07,1468.14
11405,5555,142,2,681.81,1363.62
11406,5555,19,3,730.69,2192.07
11407,5555,192,2,127.97,255.94
11408,5556,227,6,963.03,5778.18
11409,5556,77,4,579.52,2318.08
11410,5556,196,5,395.36,1976.8
11411,5557,120,6,526.15,3156.9
11412,5558,174,2,61.59,123.18
11413,5559,172,3,782.05,2346.15
11414,5559,106,2,369.6,739.2
11415,5559,134,1,619.41,619.41
11416,5560,81,5,574.03,2870.15
11417,5561,223,2,653.33,1306.66
11418,5562,57,3,791.97,2375.91
11419,5563,56,2,703.18,1406.36
11420,5564,108,3,660.36,1981.08
11421,5565,16,5,462.6,2313.0
11422,5566,148,4,734.07,2936.28
11423,5567,118,1,171.52,171.52
11424,5568,93,3,436.98,1310.94
11425,5568,81,5,574.03,2870.15
11426,5569,115,5,970.23,4851.15
11427,5569,57,6,791.97,4751.82
11428,5570,198,2,591.96,1183.92
11429,5571,212,4,942.96,3771.84
11430,5572,212,4,942.96,3771.84
11431,5572,104,6,134.64,807.84
11432,5572,85,2,171.52,343.04
11433,5573,211,4,29.21,116.84
11434,5573,92,2,657.85,1315.7
11435,5574,47,3,392.1,1176.3
11436,5575,16,1,462.6,462.6
11437,5575,54,5,599.67,2998.35
11438,5575,156,1,64.96,64.96
11439,5575,7,4,89.56,358.24
11440,5576,125,6,643.37,3860.22
11441,5576,149,4,420.84,1683.36
11442,5576,74,3,426.0,1278.0
11443,5577,60,2,675.63,1351.26
11444,5577,124,1,667.15,667.15
11445,5577,144,5,199.63,998.15
11446,5578,151,1,354.57,354.57
11447,5578,96,5,772.7,3863.5
11448,5578,170,1,873.97,873.97
11449,5579,121,5,740.12,3700.6
11450,5579,63,1,651.88,651.88
11451,5580,190,5,911.38,4556.9
11452,5580,70,1,618.47,618.47
11453,5580,2,4,744.48,2977.92
11454,5581,236,1,362.78,362.78
11455,5581,223,2,653.33,1306.66
11456,5581,214,5,789.3,3946.5
11457,5581,98,1,833.49,833.49
11458,5582,63,4,651.88,2607.52
11459,5582,169,1,673.91,673.91
11460,5583,111,1,201.27,201.27
11461,5583,196,6,395.36,2372.16
11462,5583,55,5,609.75,3048.75
11463,5583,68,6,130.91,785.46
11464,5584,45,1,56.28,56.28
11465,5585,60,2,675.63,1351.26
11466,5585,110,3,273.22,819.66
11467,5586,72,4,429.11,1716.44
11468,5587,67,4,709.59,2838.36
11469,5587,173,3,984.62,2953.86
11470,5587,89,5,45.51,227.55
11471,5587,135,5,909.27,4546.35
11472,5587,4,6,877.92,5267.52
11473,5588,48,1,982.38,982.38
11474,5588,11,3,180.91,542.73
11475,5589,64,6,356.39,2138.34
11476,5589,37,6,627.89,3767.34
11477,5590,23,3,36.06,108.18
11478,5591,122,6,664.63,3987.78
11479,5591,178,2,467.98,935.96
11480,5591,247,2,110.61,221.22
11481,5592,15,5,542.36,2711.8
11482,5593,228,3,458.73,1376.19
11483,5594,71,5,902.9,4514.5
11484,5594,238,1,785.23,785.23
11485,5594,138,3,744.83,2234.49
11486,5595,53,6,293.58,1761.48
11487,5596,97,2,685.95,1371.9
11488,5596,126,3,960.61,2881.83
11489,5596,206,3,824.48,2473.44
11490,5596,64,5,356.39,1781.95
11491,5597,113,2,593.43,1186.86
11492,5597,223,5,653.33,3266.65
11493,5598,241,1,945.3,945.3
11494,5598,171,2,740.18,1480.36
11495,5598,95,1,784.65,784.65
11496,5598,206,1,824.48,824.48
11497,5598,35,1,711.85,711.85
11498,5599,28,4,932.51,3730.04
11499,5599,178,4,467.98,1871.92
11500,5599,227,6,963.03,5778.18
11501,5599,57,5,791.97,3959.85
11502,5600,85,6,171.52,1029.12
11503,5601,229,3,580.8,1742.4
11504,5601,220,2,903.59,1807.18
11505,5602,137,6,714.68,4288.08
11506,5603,37,3,627.89,1883.67
11507,5603,57,5,791.97,3959.85
11508,5604,72,4,429.11,1716.44
11509,5605,89,6,45.51,273.06
11510,5606,145,6,359.65,2157.9
11511,5606,55,4,609.75,2439.0
11512,5606,138,6,744.83,4468.98
11513,5606,68,6,130.91,785.46
11514,5607,211,5,29.21,146.05
11515,5607,82,6,52.23,313.38
11516,5607,80,1,706.29,706.29
11517,5607,68,6,130.91,785.46
11518,5608,34,1,762.04,762.04
11519,5609,118,5,171.52,857.6
11520,5610,32,3,646.76,1940.28
11521,5611,160,5,424.28,2121.4
11522,5611,79,2,283.39,566.78
11523,5611,29,2,298.78,597.56
11524,5612,52,1,881.38,881.38
11525,5613,103,4,575.68,2302.72
11526,5613,158,3,362.46,1087.38
11527,5613,94,4,500.35,2001.4
11528,5614,44,1,424.98,424.98
11529,5614,162,4,481.2,1924.8
11530,5615,164,1,736.47,736.47
11531,5615,116,1,370.64,370.64
11532,5616,192,4,127.97,511.88
11533,5617,201,4,476.63,1906.52
11534,5617,31,3,189.64,568.92
11535,5617,179,1,85.94,85.94
11536,5617,40,6,342.23,2053.38
11537,5618,48,2,982.38,1964.76
11538,5619,167,5,674.41,3372.05
11539,5620,213,1,133.44,133.44
11540,5620,120,6,526.15,3156.9
11541,5620,102,3,201.95,605.85
11542,5621,152,3,318.56,955.68
11543,5621,61,2,786.97,1573.94
11544,5621,146,5,816.77,4083.85
11545,5622,71,2,902.9,1805.8
11546,5622,159,5,959.18,4795.9
11547,5622,208,1,250.26,250.26
11548,5623,43,3,284.43,853.29
11549,5623,124,3,667.15,2001.45
11550,5624,85,2,171.52,343.04
11551,5624,130,5,193.22,966.1
11552,5624,89,3,45.51,136.53
11553,5625,23,1,36.06,36.06
11554,5625,47,3,392.1,1176.3
11555,5625,69,2,364.86,729.72
11556,5626,242,5,127.78,638.9
11557,5626,204,3,946.56,2839.68
11558,5626,129,6,386.74,2320.44
11559,5627,178,2,467.98,935.96
11560,5628,32,2,646.76,1293.52
11561,5628,169,5,673.91,3369.55
11562,5629,231,3,732.21,2196.63
11563,5629,180,3,59.17,177.51
11564,5630,87,5,240.64,1203.2
11565,5630,170,5,873.97,4369.85
11566,5631,6,4,380.95,1523.8
11567,5631,67,2,709.59,1419.18
11568,5631,162,5,481.2,2406.0
11569,5632,101,6,550.64,3303.84
11570,5633,103,6,575.68,3454.08
11571,5634,165,2,727.87,1455.74
11572,5634,34,3,762.04,2286.12
11573,5634,212,6,942.96,5657.76
11574,5635,33,5,575.67,2878.35
11575,5636,134,6,619.41,3716.46
11576,5637,78,1,809.86,809.86
11577,5637,177,3,514.13,1542.39
11578,5638,59,6,138.42,830.52
11579,5638,59,5,138.42,692.1
11580,5638,86,2,375.3,750.6
11581,5638,165,6,727.87,4367.22
11582,5638,45,2,56.28,112.56
11583,5639,38,5,736.58,3682.9
11584,5639,71,6,902.9,5417.4
11585,5639,98,4,833.49,3333.96
11586,5640,170,2,873.97,1747.94
11587,5640,168,3,76.94,230.82
11588,5641,71,1,902.9,902.9
11589,5642,128,2,514.19,1028.38
11590,5642,67,5,709.59,3547.95
11591,5643,185,5,962.45,4812.25
11592,5644,178,4,467.98,1871.92
11593,5645,13,3,372.41,1117.23
11594,5646,94,3,500.35,1501.05
11595,5646,188,1,511.89,511.89
11596,5647,62,1,825.28,825.28
11597,5648,69,2,364.86,729.72
11598,5649,107,3,792.94,2378.82
11599,5650,13,5,372.41,1862.05
11600,5650,129,3,386.74,1160.22
11601,5651,249,6,212.88,1277.28
11602,5651,192,2,127.97,255.94
11603,5651,189,1,317.55,317.55
11604,5652,14,3,410.96,1232.88
11605,5652,48,6,982.38,5894.28
11606,5653,8,4,408.68,1634.72
11607,5653,88,4,248.98,995.92
11608,5653,107,1,792.94,792.94
11609,5654,213,3,133.44,400.32
11610,5655,40,6,342.23,2053.38
11611,5655,175,5,327.66,1638.3
11612,5656,126,1,960.61,960.61
11613,5657,27,1,558.97,558.97
11614,5657,82,3,52.23,156.69
11615,5658,225,2,5.23,10.46
11616,5659,23,6,36.06,216.36
11617,5660,243,1,64.31,64.31
11618,5660,22,2,947.35,1894.7
11619,5660,32,5,646.76,3233.8
11620,5661,47,4,392.1,1568.4
11621,5662,7,5,89.56,447.8
11622,5663,208,4,250.26,1001.04
11623,5663,92,5,657.85,3289.25
11624,5663,201,6,476.63,2859.78
11625,5664,153,3,897.02,2691.06
11626,5664,121,5,740.12,3700.6
11627,5665,41,1,265.09,265.09
11628,5666,8,3,408.68,1226.04
11629,5666,229,1,580.8,580.8
11630,5666,151,2,354.57,709.14
11631,5666,36,6,369.48,2216.88
11632,5667,81,5,574.03,2870.15
11633,5667,83,3,699.95,2099.85
11634,5668,146,5,816.77,4083.85
11635,5668,236,5,362.78,1813.9
11636,5669,8,1,408.68,408.68
11637,5670,82,3,52.23,156.69
11638,5670,236,5,362.78,1813.9
11639,5670,99,4,467.84,1871.36
11640,5671,132,2,876.17,1752.34
11641,5671,183,1,583.52,583.52
11642,5671,49,3,840.77,2522.31
11643,5672,247,2,110.61,221.22
11644,5672,207,2,522.6,1045.2
11645,5673,240,3,317.05,951.15
11646,5673,45,3,56.28,168.84
11647,5674,32,4,646.76,2587.04
11648,5674,147,6,704.04,4224.24
11649,5675,176,2,566.81,1133.62
11650,5676,10,4,619.66,2478.64
11651,5676,212,5,942.96,4714.8
11652,5677,43,1,284.43,284.43
11653,5677,64,6,356.39,2138.34
11654,5678,203,2,532.54,1065.08
11655,5678,50,6,244.64,1467.84
11656,5679,208,5,250.26,1251.3
11657,5679,176,6,566.81,3400.86
11658,5679,237,5,84.37,421.85
11659,5680,59,6,138.42,830.52
11660,5681,215,2,465.73,931.46
11661,5682,191,6,246.92,1481.52
11662,5682,139,2,581.4,1162.8
11663,5682,172,2,782.05,1564.1
11664,5682,154,1,830.12,830.12
11665,5683,79,2,283.39,566.78
11666,5683,4,3,877.92,2633.76
11667,5683,161,6,940.15,5640.9
11668,5684,152,1,318.56,318.56
11669,5685,157,3,211.39,634.17
11670,5685,97,5,685.95,3429.75
11671,5685,134,6,619.41,3716.46
11672,5686,192,2,127.97,255.94
11673,5686,24,3,208.5,625.5
11674,5686,133,4,936.51,3746.04
11675,5686,52,2,881.38,1762.76
11676,5687,130,2,193.22,386.44
11677,5687,97,3,685.95,2057.85
11678,5687,219,6,682.09,4092.54
11679,5688,193,5,864.81,4324.05
11680,5688,210,3,940.55,2821.65
11681,5688,180,5,59.17,295.85
11682,5689,13,4,372.41,1489.64
11683,5689,95,4,784.65,3138.6
11684,5689,58,2,66.15,132.3
11685,5690,29,5,298.78,1493.9
11686,5690,236,1,362.78,362.78
11687,5690,42,4,804.95,3219.8
11688,5690,240,5,317.05,1585.25
11689,5690,112,2,229.53,459.06
11690,5691,160,5,424.28,2121.4
11691,5692,202,1,367.8,367.8
11692,5693,222,3,956.88,2870.64
11693,5693,38,4,736.58,2946.32
11694,5693,76,5,455.6,2278.0
11695,5694,46,5,202.72,1013.6
11696,5695,194,2,731.08,1462.16
11697,5696,76,6,455.6,2733.6
11698,5697,128,6,514.19,3085.14
11699,5698,150,5,218.22,1091.1
11700,5698,97,4,685.95,2743.8
11701,5698,112,5,229.53,1147.65
11702,5698,193,4,864.81,3459.24
11703,5699,170,1,873.97,873.97
11704,5700,236,4,362.78,1451.12
11705,5700,222,3,956.88,2870.64
11706,5700,232,3,427.2,1281.6
11707,5701,141,1,875.84,875.84
11708,5701,25,3,909.57,2728.71
11709,5701,191,3,246.92,740.76
11710,5702,246,2,164.16,328.32
11711,5703,236,1,362.78,362.78
11712,5703,62,1,825.28,825.28
11713,5703,148,1,734.07,734.07
11714,5704,202,2,367.8,735.6
11715,5705,238,4,785.23,3140.92
11716,5706,118,5,171.52,857.6
11717,5706,174,6,61.59,369.54
11718,5706,173,5,984.62,4923.1
11719,5707,57,6,791.97,4751.82
11720,5708,3,2,254.8,509.6
11721,5709,237,1,84.37,84.37
11722,5710,140,-3,969.35,-2908.05
11723,5710,229,4,580.8,2323.2
11724,5710,67,2,709.59,1419.18
11725,5711,78,6,809.86,4859.16
11726,5711,33,5,575.67,2878.35
11727,5712,106,3,369.6,1108.8
11728,5712,207,5,522.6,2613.0
11729,5713,74,6,426.0,2556.0
11730,5714,199,1,732.98,732.98
11731,5714,51,6,560.14,3360.84
11732,5715,199,1,732.98,732.98
11733,5716,205,6,819.55,4917.3
11734,5717,163,3,279.26,837.78
11735,5717,88,5,248.98,1244.9
11736,5718,31,6,189.64,1137.84
11737,5718,111,6,201.27,1207.62
11738,5719,72,1,429.11,429.11
11739,5719,43,6,284.43,1706.58
11740,5720,165,1,727.87,727.87
11741,5721,9,4,691.74,2766.96
11742,5721,81,4,574.03,2296.12
11743,5722,143,3,5.78,17.34
11744,5722,210,1,940.55,940.55
11745,5723,141,1,875.84,875.84
11746,5723,49,2,840.77,1681.54
11747,5724,16,3,462.6,1387.8
11748,5725,53,3,293.58,880.74
11749,5726,77,2,579.52,1159.04
11750,5726,144,4,199.63,798.52
11751,5726,24,5,208.5,1042.5
11752,5726,202,4,367.8,1471.2
11753,5727,83,1,699.95,699.95
11754,5728,220,1,903.59,903.59
11755,5728,32,2,646.76,1293.52
11756,5728,60,5,675.63,3378.15
11757,5728,237,6,84.37,506.22
11758,5728,207,1,522.6,522.6
11759,5729,193,2,864.81,1729.62
11760,5729,199,5,732.98,3664.9
11761,5730,12,6,476.61,2859.66
11762,5730,65,1,864.93,864.93
11763,5730,50,6,244.64,1467.84
11764,5731,160,4,424.28,1697.12
11765,5732,54,6,599.67,3598.02
11766,5733,18,4,364.59,1458.36
11767,5734,179,5,85.94,429.7
11768,5734,17,3,934.4,2803.2
11769,5734,147,6,704.04,4224.24
11770,5735,42,3,804.95,2414.85
11771,5735,35,3,711.85,2135.55
11772,5736,121,5,740.12,3700.6
11773,5736,190,6,911.38,5468.28
11774,5737,31,5,189.64,948.2
11775,5737,98,6,833.49,5000.94
11776,5737,185,3,962.45,2887.35
11777,5738,216,1,350.83,350.83
11778,5739,100,3,263.72,791.16
11779,5739,199,4,732.98,2931.92
11780,5740,198,2,591.96,1183.92
11781,5740,148,5,734.07,3670.35
11782,5741,232,1,427.2,427.2
11783,5741,33,3,575.67,1727.01
11784,5742,246,3,164.16,492.48
11785,5742,57,6,791.97,4751.82
11786,5743,69,2,364.86,729.72
11787,5743,101,2,550.64,1101.28
11788,5743,13,5,372.41,1862.05
11789,5743,79,2,283.39,566.78
11790,5744,126,4,960.61,3842.44
11791,5745,210,1,940.55,940.55
11792,5745,103,1,575.68,575.68
11793,5745,10,1,619.66,619.66
11794,5746,228,3,458.73,1376.19
11795,5747,80,4,706.29,2825.16
11796,5748,101,1,550.64,550.64
11797,5749,164,1,736.47,736.47
11798,5749,34,5,762.04,3810.2
11799,5750,107,2,792.94,1585.88
11800,5750,73,4,112.35,449.4
11801,5750,147,2,704.04,1408.08
11802,5751,5,1,525.64,525.64
11803,5752,201,1,476.63,476.63
11804,5753,6,4,380.95,1523.8
11805,5754,150,4,218.22,872.88
11806,5755,108,5,660.36,3301.8
11807,5755,68,3,130.91,392.73
11808,5755,5,2,525.64,1051.28
11809,5755,119,3,917.61,2752.83
11810,5756,43,6,284.43,1706.58
11811,5756,137,1,714.68,714.68
11812,5757,195,5,254.49,1272.45
11813,5758,75,1,252.17,252.17
11814,5759,59,6,138.42,830.52
11815,5759,57,3,791.97,2375.91
11816,5759,182,2,259.43,518.86
11817,5760,103,5,575.68,2878.4
11818,5760,35,5,711.85,3559.25
11819,5761,9,3,691.74,2075.22
11820,5762,32,3,646.76,1940.28
11821,5763,38,6,736.58,4419.48
11822,5763,228,1,458.73,458.73
11823,5764,148,1,734.07,734.07
11824,5765,4,5,877.92,4389.6
11825,5765,220,1,903.59,903.59
11826,5766,210,4,940.55,3762.2
11827,5766,138,1,744.83,744.83
11828,5766,111,4,201.27,805.08
11829,5767,79,6,283.39,1700.34
11830,5767,244,6,168.53,1011.18
11831,5768,156,1,64.96,64.96
11832,5769,1,1,594.95,594.95
11833,5770,163,6,279.26,1675.56
11834,5770,240,6,317.05,1902.3
11835,5771,86,1,375.3,375.3
11836,5771,196,6,395.36,2372.16
11837,9999999,203,1,532.54,532.54
11838,5772,25,2,909.57,1819.14
11839,5773,34,1,762.04,762.04
11840,5773,209,2,54.06,108.12
11841,5773,30,3,152.33,456.99
11842,5773,1,3,594.95,1784.85
11843,5774,183,2,583.52,1167.04
11844,5774,22,2,947.35,1894.7
11845,5775,105,5,278.3,1391.5
11846,5775,183,6,583.52,3501.12
11847,5776,227,3,963.03,2889.09
11848,5777,20,5,690.18,3450.9
11849,5778,50,5,244.64,1223.2
11850,5778,166,4,637.83,2551.32
11851,5778,187,5,271.27,1356.35
11852,5779,201,4,476.63,1906.52
11853,5779,80,2,706.29,1412.58
11854,5779,134,6,619.41,3716.46
11855,5780,165,4,727.87,2911.48
11856,5781,188,4,511.89,2047.56
11857,5781,71,6,902.9,5417.4
11858,5782,141,3,875.84,2627.52
11859,5782,190,3,911.38,2734.14
11860,5782,175,2,327.66,655.32
11861,5783,170,1,873.97,873.97
11862,5783,59,3,138.42,415.26
11863,5783,243,3,64.31,192.93
11864,5784,125,5,643.37,3216.85
11865,5785,249,2,212.88,425.76
11866,5786,245,3,645.6,1936.8
11867,5786,131,5,828.42,4142.1
11868,5787,148,6,734.07,4404.42
11869,5788,171,6,740.18,4441.08
11870,5789,55,6,609.75,3658.5
11871,5789,62,6,825.28,4951.68
11872,5790,62,2,825.28,1650.56
11873,5790,126,1,960.61,960.61
11874,5790,27,5,558.97,2794.85
11875,5791,21,2,246.5,493.0
11876,5791,186,3,315.98,947.94
11877,5792,222,4,956.88,3827.52
11878,5792,111,1,201.27,201.27
11879,5792,141,6,875.84,5255.04
11880,5792,170,5,873.97,4369.85
11881,5793,109,3,351.02,1053.06
11882,5794,223,4,653.33,2613.32
11883,5794,120,4,526.15,2104.6
11884,5794,201,1,476.63,476.63
11885,5795,100,2,263.72,527.44
11886,5795,164,6,736.47,4418.82
11887,5795,204,5,946.56,4732.8
11888,5795,144,5,199.63,998.15
11889,5795,2,2,744.48,1488.96
11890,5796,14,3,410.96,1232.88
11891,5797,196,5,395.36,1976.8
11892,5798,74,2,426.0,852.0
11893,5798,21,6,246.5,1479.0
11894,5799,30,2,152.33,304.66
11895,5799,200,6,729.29,4375.74
11896,5799,128,4,514.19,2056.76
11897,5800,204,6,946.56,5679.36
11898,5800,113,2,593.43,1186.86
11899,5801,10,3,619.66,1858.98
11900,5801,246,3,164.16,492.48
11901,5802,95,2,784.65,1569.3
11902,5803,218,2,106.52,213.04
11903,5804,239,2,420.94,841.88
11904,5804,49,1,840.77,840.77
11905,5804,206,4,824.48,3297.92
11906,5805,41,6,265.09,1590.54
11907,5805,197,3,509.24,1527.72
11908,5805,193,1,864.81,864.81
11909,5805,206,5,824.48,4122.4
11910,5806,69,1,364.86,364.86
11911,5806,122,5,664.63,3323.15
11912,5806,118,3,171.52,514.56
11913,5807,112,1,229.53,229.53
11914,5808,35,1,711.85,711.85
11915,5809,64,6,356.39,2138.34
11916,5809,227,6,963.03,5778.18
11917,5810,71,1,902.9,902.9
11918,5811,190,6,911.38,5468.28
11919,5812,219,2,682.09,1364.18
11920,5812,46,1,202.72,202.72
11921,5812,44,4,424.98,1699.92
11922,5813,65,4,864.93,3459.72
11923,5813,45,3,56.28,168.84
11924,5813,84,2,35.39,70.78
11925,5814,125,2,643.37,1286.74
11926,5814,71,4,902.9,3611.6
11927,5814,152,2,318.56,637.12
11928,5815,38,4,736.58,2946.32
11929,5816,228,3,458.73,1376.19
11930,5816,248,4,696.59,2786.36
11931,5816,51,2,560.14,1120.28
11932,5817,8,2,408.68,817.36
11933,5817,129,4,386.74,1546.96
11934,5817,188,3,511.89,1535.67
11935,5818,66,3,375.26,1125.78
11936,5818,64,5,356.39,1781.95
11937,5818,76,4,455.6,1822.4
11938,5819,80,2,706.29,1412.58
11939,5819,235,3,256.57,769.71
11940,5820,184,4,654.2,2616.8
11941,5820,135,4,909.27,3637.08
11942,5821,40,6,342.23,2053.38
11943,5821,67,6,709.59,4257.54
11944,5821,134,3,619.41,1858.23
