order_id,customer_id,order_date,currency,total_amount,status
6215,1657,2025-12-01T14:58:41.306461+00:00,JPY,84.37,NEW
6216,1364,2025-01-17T15:58:41.306461+00:00,JPY,4845.22,CANCELLED
6217,2197,2025-04-05T07:58:41.306461+00:00,JPY,5823.69,DELIVERED
6218,128,2024-12-31T01:58:41.306461+00:00,JPY,389.76,DELIVERED
6219,1257,2024-12-24T18:58:41.306461+00:00,EUR,7230.75,SHIPPED
6220,1464,2025-08-03T12:58:41.306461+00:00,GBP,2830.25,PAID
6221,4412,2024-08-13T07:58:41.306461+00:00,JPY,5552.21,NEW
6222,3794,2025-08-09T11:58:41.306461+00:00,EUR,8281.61,NEW
6223,1241,2024-09-26T09:58:41.306461+00:00,USD,8403.01,SHIPPED
6224,3790,2024-07-05T02:58:41.306461+00:00,USD,2157.9,DELIVERED
6225,4516,2026-08-06T13:58:41.306461+00:00,USD,1644.0,PAID
6226,1356,2024-09-05T04:58:41.306461+00:00,EUR,2001.4,PAID
6227,4485,2026-03-12T13:58:41.306461+00:00,USD,2652.49,NEW
6228,1781,2026-01-10T15:58:41.306461+00:00,GBP,3676.12,PAID
6229,4222,2025-09-30T03:58:41.306461+00:00,JPY,4430.22,SHIPPED
6230,758,2024-06-22T17:58:41.306461+00:00,JPY,2608.41,PAID
6231,2356,2026-02-03T17:58:41.306461+00:00,GBP,129.92,SHIPPED
6232,2478,2024-08-19T03:58:41.306461+00:00,USD,851.52,SHIPPED
6233,1349,2025-03-28T07:58:41.306461+00:00,GBP,2752.38,NEW
6234,4665,2024-09-26T04:58:41.306461+00:00,USD,13157.77,PAID
6235,2264,2024-06-24T16:58:41.306461+00:00,JPY,5300.06,SHIPPED
6236,1881,2024-08-25T10:58:41.306461+00:00,GBP,4282.15,NEW
6237,534,2025-11-21T13:58:41.306461+00:00,EUR,3400.41,DELIVERED
6238,4596,2025-10-29T01:58:41.306461+00:00,GBP,3013.57,NEW
6239,1133,2024-09-15T11:58:41.306461+00:00,USD,5993.69,DELIVERED
6240,747,2025-08-27T13:58:41.306461+00:00,JPY,1093.77,PAID
6241,99,2025-12-20T07:58:41.306461+00:00,USD,2931.92,NEW
6242,554,2026-01-11T23:58:41.306461+00:00,GBP,4106.31,PAID
6243,164,2025-08-02T05:58:41.306461+00:00,USD,1683.36,NEW
6244,2692,2025-01-11T08:58:41.306461+00:00,JPY,6762.43,PAID
6245,4629,2024-10-10T12:58:41.306461+00:00,JPY,1488.96,DELIVERED
6246,2583,2024-07-28T15:58:41.306461+00:00,EUR,1885.92,NEW
6247,257,2025-03-28T10:58:41.306461+00:00,JPY,2877.54,DELIVERED
6248,5000,2026-02-10T07:58:41.306461+00:00,USD,6562.02,NEW
6249,3080,2025-10-21T22:58:41.306461+00:00,JPY,5964.68,DELIVERED
6250,1440,2024-10-09T23:58:41.306461+00:00,JPY,1792.68,DELIVERED
6251,641,2025-11-26T13:58:41.306461+00:00,JPY,1019.2,SHIPPED
6252,1936,2024-08-04T07:58:41.306461+00:00,JPY,1403.94,PAID
6253,3630,2026-05-25T18:58:41.306461+00:00,EUR,99.66,CANCELLED
6254,2922,2026-04-04T04:58:41.306461+00:00,EUR,4881.47,NEW
6255,322,2026-04-14T10:58:41.306461+00:00,JPY,171.52,SHIPPED
6256,820,2024-12-13T20:58:41.306461+00:00,USD,2137.08,SHIPPED
6257,4155,2026-03-07T16:58:41.306461+00:00,JPY,3004.24,DELIVERED
6258,4789,2024-07-11T16:58:41.306461+00:00,GBP,5610.32,PAID
6259,536,2026-05-27T16:58:41.306461+00:00,USD,5257.02,PAID
6260,4991,2026-03-21T22:58:41.306461+00:00,USD,3147.88,CANCELLED
6261,4276,2026-04-20T15:58:41.306461+00:00,GBP,2951.07,NEW
6262,387,2025-10-31T13:58:41.306461+00:00,JPY,5591.02,NEW
6263,1049,2025-09-25T16:58:41.306461+00:00,USD,1953.76,CANCELLED
6264,4814,2026-05-11T05:58:41.306461+00:00,GBP,2209.56,NEW
6265,1488,2026-01-18T04:58:41.306461+00:00,GBP,2836.72,PAID
6266,3960,2024-11-05T03:58:41.306461+00:00,GBP,692.1,CANCELLED
6267,4853,2026-01-31T21:58:41.306461+00:00,USD,2794.31,PAID
6268,56,2026-04-15T02:58:41.306461+00:00,JPY,4780.6,NEW
6269,927,2024-06-26T15:58:41.306461+00:00,GBP,881.38,CANCELLED
6270,134,2024-10-31T18:58:41.306461+00:00,EUR,5361.28,SHIPPED
6271,2953,2026-04-13T14:58:41.306461+00:00,GBP,5778.13,PAID
6272,59,2025-06-24T09:58:41.306461+00:00,EUR,2645.32,DELIVERED
6273,2861,2025-10-04T06:58:41.306461+00:00,USD,2879.29,NEW
6274,4221,2026-02-09T13:58:41.306461+00:00,GBP,3270.8,DELIVERED
6275,2177,2025-10-28T08:58:41.306461+00:00,GBP,5274.85,DELIVERED
6276,2335,2026-05-15T17:58:41.306461+00:00,GBP,8332.04,NEW
6277,1932,2024-10-20T03:58:41.306461+00:00,JPY,2392.74,SHIPPED
6278,1178,2025-08-16T23:58:41.306461+00:00,USD,3897.57,CANCELLED
6279,1761,2025-07-04T11:58:41.306461+00:00,JPY,4324.65,CANCELLED
6280,2418,2026-02-07T23:58:41.306461+00:00,EUR,10244.46,NEW
6281,679,2025-04-04T15:58:41.306461+00:00,USD,1467.84,CANCELLED
6282,1594,2025-06-06T05:58:41.306461+00:00,GBP,4700.75,CANCELLED
6283,1465,2025-03-26T10:58:41.306461+00:00,EUR,5040.1,PAID
6284,730,2025-12-04T08:58:41.306461+00:00,JPY,4210.71,CANCELLED
6285,2012,2025-11-12T04:58:41.306461+00:00,JPY,2109.54,NEW
6286,982,2026-02-15T13:58:41.306461+00:00,EUR,7092.06,NEW
6287,3882,2026-02-18T08:58:41.306461+00:00,GBP,2370.79,SHIPPED
6288,1590,2025-07-14T23:58:41.306461+00:00,JPY,224.7,SHIPPED
6289,2851,2024-12-05T19:58:41.306461+00:00,JPY,1675.56,CANCELLED
6290,3260,2025-11-24T18:58:41.306461+00:00,JPY,2914.8,SHIPPED
6291,1043,2025-10-03T21:58:41.306461+00:00,JPY,8460.82,CANCELLED
6292,3182,2024-09-21T03:58:41.306461+00:00,USD,8872.14,PAID
6293,613,2024-08-10T14:58:41.306461+00:00,JPY,1902.3,CANCELLED
6294,4181,2026-02-12T21:58:41.306461+00:00,JPY,3569.7,PAID
6295,451,2025-08-22T05:58:41.306461+00:00,EUR,5891.98,PAID
6296,2570,2024-10-09T11:58:41.306461+00:00,USD,1708.55,SHIPPED
6297,1400,2024-09-07T04:58:41.306461+00:00,JPY,5345.49,PAID
6298,1539,2025-10-18T11:58:41.306461+00:00,EUR,1635.89,NEW
6299,2899,2025-12-20T20:58:41.306461+00:00,GBP,4344.0,DELIVERED
6300,533,2026-01-07T22:58:41.306461+00:00,USD,3959.85,DELIVERED
6301,1087,2025-11-22T03:58:41.306461+00:00,EUR,3088.44,PAID
6302,4152,2026-01-30T09:58:41.306461+00:00,GBP,709.59,DELIVERED
6303,2423,2025-06-28T10:58:41.306461+00:00,USD,3048.65,NEW
6304,3688,2025-04-10T15:58:41.306461+00:00,USD,596.28,NEW
6305,1921,2025-01-29T21:58:41.306461+00:00,USD,3354.03,CANCELLED
6306,579,2026-02-03T12:58:41.306461+00:00,USD,2733.6,NEW
6307,269,2025-12-09T21:58:41.306461+00:00,GBP,1291.96,DELIVERED
6308,4956,2024-12-03T15:58:41.306461+00:00,EUR,2889.09,CANCELLED
6309,2218,2025-01-26T19:58:41.306461+00:00,EUR,5948.8,NEW
6310,4388,2025-01-04T17:58:41.306461+00:00,GBP,658.0,NEW
6311,2545,2025-05-21T13:58:41.306461+00:00,GBP,825.28,SHIPPED
6312,4786,2026-03-15T23:58:41.306461+00:00,JPY,5400.59,NEW
6313,1524,2025-09-01T18:58:41.306461+00:00,EUR,852.0,DELIVERED
6314,433,2024-06-25T23:58:41.306461+00:00,GBP,5075.46,NEW
6315,2649,2025-08-18T03:58:41.306461+00:00,EUR,4389.6,CANCELLED
6316,4232,2024-07-25T16:58:41.306461+00:00,USD,5240.84,NEW
6317,302,2025-11-13T00:58:41.306461+00:00,EUR,681.81,CANCELLED
6318,1241,2025-11-19T04:58:41.306461+00:00,EUR,9245.73,CANCELLED
6319,4271,2025-09-21T20:58:41.306461+00:00,EUR,3810.95,NEW
6320,2957,2024-12-26T20:58:41.306461+00:00,USD,6964.66,SHIPPED
6321,3716,2025-12-14T23:58:41.306461+00:00,GBP,5140.13,NEW
6322,1440,2025-09-20T05:58:41.306461+00:00,USD,10035.61,DELIVERED
6323,2747,2025-11-03T09:58:41.306461+00:00,EUR,2967.48,SHIPPED
6324,1354,2024-11-17T15:58:41.306461+00:00,JPY,3459.72,PAID
6325,3382,2025-01-20T12:58:41.306461+00:00,EUR,2928.84,PAID
6326,2525,2025-04-21T12:58:41.306461+00:00,USD,1493.88,DELIVERED
6327,2359,2024-10-29T21:58:41.306461+00:00,EUR,6512.93,SHIPPED
6328,4576,2026-04-14T09:58:41.306461+00:00,JPY,4179.54,PAID
6329,1799,2025-09-22T02:58:41.306461+00:00,EUR,4785.31,SHIPPED
6330,14,2025-09-23T03:58:41.306461+00:00,EUR,3504.68,SHIPPED
6331,50,2025-04-19T04:58:41.306461+00:00,USD,2036.12,DELIVERED
6332,1413,2025-02-23T23:58:41.306461+00:00,JPY,2050.0,DELIVERED
6333,1467,2024-09-17T19:58:41.306461+00:00,EUR,342.23,SHIPPED
6334,940,2026-02-19T05:58:41.306461+00:00,EUR,553.05,PAID
6335,3554,2024-08-28T06:58:41.306461+00:00,USD,834.9,NEW
6336,2351,2025-09-13T13:58:41.306461+00:00,JPY,7920.95,CANCELLED
6337,1523,2026-03-20T12:58:41.306461+00:00,JPY,2470.4,PAID
6338,2174,2025-01-14T08:58:41.306461+00:00,GBP,12057.42,CANCELLED
6339,4723,2025-04-24T07:58:41.306461+00:00,GBP,4662.55,NEW
6340,192,2025-01-07T01:58:41.306461+00:00,JPY,1079.2,NEW
6341,2482,2025-02-02T20:58:41.306461+00:00,USD,654.2,SHIPPED
6342,4295,2024-07-30T15:58:41.306461+00:00,JPY,3293.18,PAID
6343,1798,2024-11-27T07:58:41.306461+00:00,JPY,2544.76,SHIPPED
6344,3170,2025-02-13T16:58:41.306461+00:00,EUR,981.84,SHIPPED
6345,170,2025-03-13T13:58:41.306461+00:00,GBP,6252.9,SHIPPED
6346,4383,2025-01-19T18:58:41.306461+00:00,EUR,2157.68,PAID
6347,1927,2024-11-30T13:58:41.306461+00:00,JPY,455.6,PAID
6348,3790,2024-08-03T23:58:41.306461+00:00,JPY,7691.45,CANCELLED
6349,2069,2025-04-18T20:58:41.306461+00:00,EUR,3503.16,DELIVERED
6350,4737,2025-09-22T06:58:41.306461+00:00,JPY,6519.02,NEW
6351,2869,2026-04-16T17:58:41.306461+00:00,GBP,841.88,NEW
6352,3438,2025-02-28T15:58:41.306461+00:00,USD,4181.6,SHIPPED
6353,373,2024-06-25T01:58:41.306461+00:00,JPY,380.95,DELIVERED
6354,2558,2024-12-07T00:58:41.306461+00:00,EUR,2695.64,NEW
6355,4058,2025-04-30T08:58:41.306461+00:00,GBP,180.91,PAID
6356,1227,2026-05-14T18:58:41.306461+00:00,JPY,2478.1,DELIVERED
6357,311,2025-05-19T21:58:41.306461+00:00,JPY,263.72,CANCELLED
6358,4430,2025-06-11T19:58:41.306461+00:00,EUR,4592.84,CANCELLED
6359,1649,2025-08-15T04:58:41.306461+00:00,USD,5853.56,PAID
6360,895,2025-09-07T22:58:41.306461+00:00,GBP,756.51,CANCELLED
6361,2581,2024-07-18T10:58:41.306461+00:00,USD,4307.19,PAID
6362,312,2025-11-26T02:58:41.306461+00:00,GBP,248.98,NEW
6363,984,2025-01-01T11:58:41.306461+00:00,EUR,8217.29,PAID
6364,1982,2024-07-20T08:58:41.306461+00:00,EUR,3584.26,NEW
6365,148,2026-03-31T05:58:41.306461+00:00,JPY,4505.2,SHIPPED
6366,1744,2025-08-01T21:58:41.306461+00:00,GBP,667.2,SHIPPED
6367,1702,2026-02-11T09:58:41.306461+00:00,USD,876.17,NEW
6368,472,2026-01-19T15:58:41.306461+00:00,JPY,3008.79,SHIPPED
6369,409,2025-08-03T15:58:41.306461+00:00,EUR,10189.8,SHIPPED
6370,3595,2025-01-06T14:58:41.306461+00:00,JPY,2028.98,CANCELLED
6371,1009,2025-04-13T12:58:41.306461+00:00,USD,2870.64,DELIVERED
6372,767,2024-10-12T15:58:41.306461+00:00,GBP,4280.08,PAID
6373,3631,2025-11-17T01:58:41.306461+00:00,USD,2720.23,CANCELLED
6374,620,2025-03-18T14:58:41.306461+00:00,EUR,4126.24,DELIVERED
6375,2261,2025-03-13T06:58:41.306461+00:00,GBP,1370.0,PAID
6376,814,2026-03-28T01:58:41.306461+00:00,USD,785.46,PAID
6377,4804,2024-10-30T18:58:41.306461+00:00,EUR,1575.2,SHIPPED
6378,1652,2025-12-10T11:58:41.306461+00:00,EUR,2128.77,DELIVERED
6379,3603,2025-01-01T00:58:41.306461+00:00,JPY,6050.11,CANCELLED
6380,3041,2025-07-17T15:58:41.306461+00:00,EUR,8093.58,DELIVERED
6381,2850,2024-09-12T20:58:41.306461+00:00,EUR,2166.66,CANCELLED
6382,4703,2025-05-10T00:58:41.306461+00:00,GBP,5698.24,DELIVERED
6383,3851,2026-01-14T01:58:41.306461+00:00,JPY,928.38,SHIPPED
6384,4015,2025-02-25T05:58:41.306461+00:00,GBP,9518.55,CANCELLED
6385,2276,2025-05-27T10:58:41.306461+00:00,GBP,863.63,CANCELLED
6386,2580,2026-01-11T13:58:41.306461+00:00,EUR,2859.78,DELIVERED
6387,2775,2025-01-03T18:58:41.306461+00:00,GBP,3051.96,NEW
6388,130,2025-08-06T19:58:41.306461+00:00,EUR,5897.99,PAID
6389,3109,2026-02-09T21:58:41.306461+00:00,EUR,2240.56,CANCELLED
6390,3047,2026-04-20T23:58:41.306461+00:00,USD,1585.88,DELIVERED
6391,988,2025-06-19T09:58:41.306461+00:00,USD,6381.68,NEW
6392,3187,2026-04-25T00:58:41.306461+00:00,USD,7348.1,SHIPPED
6393,3652,2025-07-30T21:58:41.306461+00:00,USD,978.56,PAID
6394,1399,2025-02-01T10:58:41.306461+00:00,USD,5289.01,DELIVERED
6395,1836,2025-11-07T07:58:41.306461+00:00,JPY,7254.98,NEW
6396,3936,2025-08-20T14:58:41.306461+00:00,USD,3382.46,PAID
6397,3490,2026-04-24T19:58:41.306461+00:00,EUR,7481.12,NEW
6398,2673,2025-01-06T20:58:41.306461+00:00,JPY,5162.8,DELIVERED
6399,4878,2024-11-26T17:58:41.306461+00:00,USD,791.97,CANCELLED
6400,4072,2024-10-28T22:58:41.306461+00:00,GBP,4439.12,DELIVERED
6401,1318,2026-05-31T00:58:41.306461+00:00,EUR,1750.56,DELIVERED
6402,196,2025-05-27T21:58:41.306461+00:00,GBP,651.88,CANCELLED
6403,1926,2025-10-05T22:58:41.306461+00:00,EUR,3434.11,PAID
6404,2532,2025-04-15T17:58:41.306461+00:00,GBP,12301.09,NEW
6405,2201,2025-01-31T14:58:41.306461+00:00,USD,1578.45,DELIVERED
6406,3452,2026-01-14T01:58:41.306461+00:00,GBP,2366.72,SHIPPED
6407,2747,2025-03-20T19:58:41.306461+00:00,EUR,1414.39,PAID
6408,2284,2025-08-02T06:58:41.306461+00:00,GBP,5813.36,CANCELLED
6409,2961,2026-03-01T16:58:41.306461+00:00,EUR,6003.75,CANCELLED
6410,4222,2026-05-11T17:58:41.306461+00:00,USD,6840.2,PAID
6411,257,2025-01-19T09:58:41.306461+00:00,EUR,5359.51,SHIPPED
6412,1627,2024-11-13T12:58:41.306461+00:00,EUR,1656.84,DELIVERED
6413,2000,2024-10-21T14:58:41.306461+00:00,EUR,14188.11,NEW
6414,1685,2025-12-23T12:58:41.306461+00:00,GBP,1906.52,DELIVERED
6415,4046,2024-06-23T23:58:41.306461+00:00,EUR,2290.52,SHIPPED
6416,4124,2025-06-11T13:58:41.306461+00:00,EUR,2837.2,DELIVERED
6417,3271,2025-03-28T14:58:41.306461+00:00,USD,4390.5,CANCELLED
6418,2051,2025-10-28T19:58:41.306461+00:00,GBP,1236.94,CANCELLED
6419,3849,2024-08-29T06:58:41.306461+00:00,USD,518.58,NEW
6420,4338,2026-04-19T21:58:41.306461+00:00,USD,2266.78,CANCELLED
6421,820,2026-05-26T19:58:41.306461+00:00,JPY,11967.08,CANCELLED
6422,3265,2026-02-22T16:58:41.306461+00:00,EUR,2104.98,SHIPPED
6423,4843,2025-02-07T23:58:41.306461+00:00,JPY,367.8,NEW
6424,951,2026-01-25T02:58:41.306461+00:00,EUR,6691.33,SHIPPED
6425,3785,2025-07-01T21:58:41.306461+00:00,JPY,2733.86,CANCELLED
6426,1909,2026-02-19T11:58:41.306461+00:00,USD,2612.26,NEW
6427,2872,2024-06-25T00:58:41.306461+00:00,GBP,4128.28,SHIPPED
6428,1975,2024-11-05T00:58:41.306461+00:00,USD,3655.4,PAID
6429,4161,2026-04-28T03:58:41.306461+00:00,JPY,8521.97,PAID
6430,2900,2024-12-01T01:58:41.306461+00:00,EUR,675.42,NEW
6431,3866,2024-07-19T02:58:41.306461+00:00,GBP,5071.09,CANCELLED
6432,1470,2025-01-19T07:58:41.306461+00:00,USD,3048.16,SHIPPED
6433,3410,2024-10-07T07:58:41.306461+00:00,EUR,3285.48,SHIPPED
6434,742,2025-12-25T09:58:41.306461+00:00,JPY,8153.29,DELIVERED
6435,2473,2024-08-08T11:58:41.306461+00:00,USD,4984.96,DELIVERED
6436,788,2026-01-19T08:58:41.306461+00:00,JPY,3724.15,PAID
6437,417,2025-10-03T23:58:41.306461+00:00,JPY,1679.24,NEW
6438,2586,2025-03-11T17:58:41.306461+00:00,GBP,7205.24,DELIVERED
6439,3799,2024-07-06T04:58:41.306461+00:00,GBP,4575.88,PAID
6440,3760,2025-04-17T18:58:41.306461+00:00,GBP,6694.6,SHIPPED
6441,2870,2026-05-18T08:58:41.306461+00:00,EUR,4403.5,NEW
6442,4525,2024-11-01T14:58:41.306461+00:00,GBP,3838.98,NEW
6443,2542,2026-03-11T06:58:41.306461+00:00,JPY,9246.73,PAID
6444,35,2025-10-15T10:58:41.306461+00:00,JPY,4440.72,PAID
6445,3458,2025-06-21T17:58:41.306461+00:00,EUR,5795.55,DELIVERED
6446,4077,2024-07-14T22:58:41.306461+00:00,GBP,3279.3,SHIPPED
6447,822,2025-11-16T06:58:41.306461+00:00,USD,6496.14,DELIVERED
6448,3371,2025-03-14T15:58:41.306461+00:00,GBP,6281.82,NEW
6449,4724,2025-08-12T07:58:41.306461+00:00,GBP,706.29,NEW
6450,1760,2024-12-30T07:58:41.306461+00:00,USD,11125.14,DELIVERED
6451,1622,2025-02-20T16:58:41.306461+00:00,USD,6939.9,DELIVERED
6452,3320,2025-10-10T13:58:41.306461+00:00,JPY,6568.74,CANCELLED
6453,3441,2025-10-19T10:58:41.306461+00:00,JPY,3879.54,DELIVERED
6454,2045,2026-02-08T05:58:41.306461+00:00,USD,11724.34,CANCELLED
6455,1519,2025-08-21T07:58:41.306461+00:00,GBP,672.16,CANCELLED
6456,4247,2025-10-03T02:58:41.306461+00:00,GBP,2844.32,CANCELLED
6457,2983,2026-03-10T06:58:41.306461+00:00,EUR,2990.86,NEW
6458,4297,2026-06-21T13:58:41.306461+00:00,GBP,2202.21,PAID
6459,1400,2024-08-20T15:58:41.306461+00:00,JPY,5611.24,CANCELLED
6460,508,2025-02-08T14:58:41.306461+00:00,USD,8051.91,DELIVERED
6461,952,2024-12-27T06:58:41.306461+00:00,USD,990.63,SHIPPED
6462,3694,2024-11-14T23:58:41.306461+00:00,GBP,4968.68,NEW
6463,1758,2026-01-12T20:58:41.306461+00:00,JPY,5519.68,NEW
6464,1402,2026-04-29T14:58:41.306461+00:00,GBP,3140.92,SHIPPED
6465,2311,2026-03-03T06:58:41.306461+00:00,JPY,248.98,PAID
6466,492,2025-01-06T08:58:41.306461+00:00,GBP,1675.56,DELIVERED
6467,1079,2025-03-15T01:58:41.306461+00:00,JPY,904.05,DELIVERED
6468,1338,2026-01-06T03:58:41.306461+00:00,USD,3371.5,NEW
6469,2184,2026-01-18T23:58:41.306461+00:00,EUR,3704.54,CANCELLED
6470,4796,2025-05-28T03:58:41.306461+00:00,USD,5456.69,NEW
6471,2314,2024-09-25T01:58:41.306461+00:00,GBP,2975.9,PAID
6472,416,2025-07-25T11:58:41.306461+00:00,EUR,223.9,SHIPPED
6473,3331,2025-06-28T08:58:41.306461+00:00,USD,7059.19,NEW
6474,1025,2026-04-04T21:58:41.306461+00:00,USD,2719.07,SHIPPED
6475,605,2025-02-16T16:58:41.306461+00:00,JPY,1446.7,CANCELLED
6476,2917,2024-11-29T15:58:41.306461+00:00,JPY,3677.09,CANCELLED
6477,3082,2025-12-15T16:58:41.306461+00:00,EUR,1973.55,SHIPPED
6478,922,2025-04-19T20:58:41.306461+00:00,JPY,2200.38,SHIPPED
6479,1138,2026-02-24T08:58:41.306461+00:00,JPY,324.8,SHIPPED
6480,3600,2025-12-20T18:58:41.306461+00:00,GBP,13587.37,PAID
6481,4011,2025-11-22T05:58:41.306461+00:00,GBP,595.94,SHIPPED
6482,3953,2025-09-30T02:58:41.306461+00:00,EUR,2253.89,DELIVERED
6483,3264,2026-02-07T20:58:41.306461+00:00,JPY,2234.77,DELIVERED
6484,909,2026-02-06T02:58:41.306461+00:00,GBP,2286.05,CANCELLED
6485,4674,2025-06-21T19:58:41.306461+00:00,USD,4531.19,SHIPPED
6486,1554,2026-03-04T14:58:41.306461+00:00,JPY,3981.38,SHIPPED
6487,500,2024-07-12T13:58:41.306461+00:00,GBP,1848.0,SHIPPED
6488,110,2024-09-13T00:58:41.306461+00:00,GBP,1555.74,NEW
6489,4285,2025-09-04T09:58:41.306461+00:00,JPY,1318.6,DELIVERED
6490,41,2025-12-22T14:58:41.306461+00:00,EUR,2772.74,CANCELLED
6491,1135,2026-05-04T20:58:41.306461+00:00,JPY,2084.32,DELIVERED
6492,4140,2024-07-30T08:58:41.306461+00:00,JPY,3085.14,PAID
6493,3111,2025-01-26T23:58:41.306461+00:00,EUR,152.33,CANCELLED
6494,446,2025-08-07T04:58:41.306461+00:00,USD,1067.3,SHIPPED
6495,3145,2024-10-25T02:58:41.306461+00:00,GBP,467.84,PAID
6496,2740,2025-07-13T03:58:41.306461+00:00,JPY,3365.14,CANCELLED
6497,4128,2026-05-14T13:58:41.306461+00:00,EUR,3281.68,NEW
6498,3005,2026-05-27T15:58:41.306461+00:00,GBP,2233.44,CANCELLED
6499,3809,2025-09-29T23:58:41.306461+00:00,GBP,1683.56,PAID
6500,3459,2025-01-28T02:58:41.306461+00:00,USD,2393.99,NEW
6501,263,2024-08-21T10:58:41.306461+00:00,GBP,1659.21,DELIVERED
6502,867,2025-02-18T12:58:41.306461+00:00,EUR,2898.64,DELIVERED
6503,491,2024-10-31T10:58:41.306461+00:00,GBP,4179.54,DELIVERED
6504,2113,2024-07-23T19:58:41.306461+00:00,JPY,201.27,SHIPPED
6505,2218,2026-01-10T14:58:41.306461+00:00,GBP,7357.71,CANCELLED
6506,2906,2025-05-11T05:58:41.306461+00:00,USD,244.64,CANCELLED
6507,3531,2024-10-08T07:58:41.306461+00:00,EUR,7580.76,PAID
6508,3133,2025-03-21T17:58:41.306461+00:00,EUR,3755.7,PAID
6509,3440,2026-05-26T19:58:41.306461+00:00,USD,13477.97,DELIVERED
6510,97,2025-02-13T04:58:41.306461+00:00,EUR,3713.63,SHIPPED
6511,1168,2024-11-09T23:58:41.306461+00:00,GBP,2467.16,DELIVERED
6512,826,2026-05-16T17:58:41.306461+00:00,GBP,4211.95,CANCELLED
6513,2278,2025-10-13T18:58:41.306461+00:00,EUR,1527.72,DELIVERED
6514,1973,2025-02-06T03:58:41.306461+00:00,EUR,1708.02,CANCELLED
6515,1090,2025-09-21T01:58:41.306461+00:00,USD,8278.24,NEW
6516,3268,2026-05-10T08:58:41.306461+00:00,JPY,3781.2,PAID
6517,225,2025-09-04T18:58:41.306461+00:00,JPY,4583.37,NEW
6518,2278,2024-07-31T16:58:41.306461+00:00,GBP,2475.84,CANCELLED
6519,3023,2025-04-27T18:58:41.306461+00:00,EUR,6022.71,DELIVERED
6520,596,2026-05-12T07:58:41.306461+00:00,EUR,1176.3,NEW
6521,4207,2025-10-12T19:58:41.306461+00:00,USD,6255.68,PAID
6522,4705,2025-12-09T05:58:41.306461+00:00,JPY,4163.68,CANCELLED
6523,1243,2024-11-22T03:58:41.306461+00:00,USD,1558.57,NEW
6524,783,2024-07-10T22:58:41.306461+00:00,GBP,4831.2,DELIVERED
6525,945,2025-02-17T04:58:41.306461+00:00,EUR,213.04,SHIPPED
6526,5,2025-12-21T03:58:41.306461+00:00,USD,298.14,CANCELLED
6527,721,2026-04-12T13:58:41.306461+00:00,EUR,3752.03,DELIVERED
6528,4707,2025-07-20T13:58:41.306461+00:00,EUR,3962.16,CANCELLED
6529,4501,2025-12-24T19:58:41.306461+00:00,EUR,3725.84,PAID
6530,4581,2026-03-13T13:58:41.306461+00:00,USD,6977.9,CANCELLED
6531,1765,2024-09-04T04:58:41.306461+00:00,EUR,3002.15,DELIVERED
6532,3160,2024-08-25T13:58:41.306461+00:00,EUR,2310.22,SHIPPED
6533,632,2025-09-09T11:58:41.306461+00:00,EUR,26.15,NEW
6534,305,2025-02-02T18:58:41.306461+00:00,GBP,4794.82,DELIVERED
6535,15,2024-07-18T03:58:41.306461+00:00,USD,2161.57,NEW
6536,2912,2026-05-28T21:58:41.306461+00:00,GBP,78.38,SHIPPED
6537,4561,2026-03-19T06:58:41.306461+00:00,GBP,2821.65,SHIPPED
6538,4892,2025-05-31T04:58:41.306461+00:00,EUR,2587.04,NEW
6539,3555,2026-05-10T18:58:41.306461+00:00,USD,750.52,NEW
6540,2649,2025-06-01T14:58:41.306461+00:00,EUR,2220.21,NEW
6541,1490,2026-04-09T22:58:41.306461+00:00,EUR,1148.06,CANCELLED
6542,1258,2024-07-31T15:58:41.306461+00:00,GBP,982.83,SHIPPED
6543,2483,2025-09-11T08:58:41.306461+00:00,JPY,8161.06,DELIVERED
6544,752,2026-05-16T10:58:41.306461+00:00,GBP,4532.67,DELIVERED
6545,4216,2024-11-28T22:58:41.306461+00:00,EUR,1978.53,DELIVERED
6546,924,2024-09-13T18:58:41.306461+00:00,JPY,6309.06,PAID
6547,1099,2025-12-30T13:58:41.306461+00:00,GBP,1029.12,NEW
6548,4338,2025-03-19T00:58:41.306461+00:00,USD,1848.23,SHIPPED
6549,1207,2024-11-05T01:58:41.306461+00:00,EUR,2549.88,SHIPPED
6550,455,2024-06-22T21:58:41.306461+00:00,GBP,3197.73,NEW
6551,1778,2024-11-07T05:58:41.306461+00:00,JPY,982.38,DELIVERED
6552,4051,2025-07-24T21:58:41.306461+00:00,USD,3773.53,CANCELLED
6553,449,2026-01-19T12:58:41.306461+00:00,GBP,3842.44,CANCELLED
6554,2269,2024-07-28T02:58:41.306461+00:00,USD,5915.45,DELIVERED
6555,1631,2024-07-04T23:58:41.306461+00:00,JPY,2842.05,NEW
6556,4405,2024-12-22T02:58:41.306461+00:00,JPY,8414.35,DELIVERED
6557,3736,2026-03-13T08:58:41.306461+00:00,USD,1936.14,NEW
6558,2855,2025-05-14T23:58:41.306461+00:00,EUR,8160.5,PAID
6559,2738,2025-04-14T22:58:41.306461+00:00,GBP,6457.8,PAID
6560,4198,2026-05-16T17:58:41.306461+00:00,EUR,3157.2,SHIPPED
6561,3976,2025-04-20T17:58:41.306461+00:00,JPY,6456.48,PAID
6562,2288,2025-08-30T11:58:41.306461+00:00,USD,1403.52,CANCELLED
